,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
1780,2126,33.0,4.7,0.11,0.11,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,49,20002.520240190246
1781,13363,25.0,5.0,27.026431,75.846649,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Urban,16,20002.520240190246
1782,32841,22.0,4.7,30.489722,78.197079,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,25,20002.520240190246
1783,17247,30.0,5.0,0.09,0.09,Cloudy,Jam,0,Drinks,motorcycle,1.0,Yes,Metropolitian,44,20002.520240190246
1784,11192,34.0,4.6,12.956229,77.646791,Fog,Low,2,Buffet,scooter,0.0,No,Metropolitian,16,20002.520240190246
1785,35586,24.0,4.8,22.823659,75.973365,Sandstorms,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,15,20002.520240190246
1786,20771,21.0,4.9,13.086279,80.234568,Stormy,Low,1,Buffet,scooter,0.0,No,Metropolitian,16,20002.520240190246
1787,7647,28.0,4.8,22.763838,75.907429,Sunny,Low,2,Drinks,scooter,1.0,No,Urban,15,20002.520240190246
1788,18956,34.0,4.8,18.684382,73.928206,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.520240190246
1789,23899,27.0,4.9,19.286269,72.946721,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,37,20002.520240190246
1790,15013,27.0,4.6,19.054237,72.885553,Stormy,Medium,1,Drinks,scooter,0.0,No,,23,20002.520240190246
1791,22623,37.0,4.8,0.09,0.09,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Urban,41,20002.520240187238
1792,33571,36.0,4.9,18.612718,73.793572,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,26,20002.520240187238
1793,42376,38.0,4.5,0.03,0.03,Sunny,Medium,1,Meal,scooter,1.0,No,Urban,20,20002.520240187238
1794,31436,34.0,3.8,27.040262,75.913013,Stormy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,36,20002.520240187238
1795,5869,21.0,4.8,23.419033,85.385347,Windy,Medium,1,Meal,scooter,0.0,No,Metropolitian,20,20002.520240187238
1796,45262,30.0,4.7,12.953298,77.634293,Stormy,Low,1,Snack,scooter,1.0,No,Urban,20,20002.520240187238
1797,6620,38.0,4.3,22.783839,75.927429,Fog,Jam,2,Snack,electric_scooter,2.0,No,Metropolitian,39,20002.520240187238
1798,40607,,,13.004179,77.685797,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,29,20002.520240187238
1799,44176,23.0,5.0,25.474697,81.854492,Cloudy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,29,20002.520240187238
1800,38883,35.0,5.0,13.012161,77.636014,Stormy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.520240187238
1801,15214,32.0,4.6,17.432819,78.459578,Windy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,22,20002.520240187238
1802,9577,38.0,4.8,23.344294,77.565361,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,22,20002.520240187238
1803,4602,31.0,4.9,21.215975,72.835503,Windy,High,1,Buffet,motorcycle,0.0,No,Metropolitian,30,20002.520240187238
1804,35456,28.0,3.5,13.125479,80.31311,Sunny,Low,1,Meal,scooter,1.0,No,Metropolitian,38,20002.520240187238
1805,3955,31.0,4.9,11.046117,76.964652,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,15,20002.520240183443
1806,25978,32.0,4.5,23.413783,85.386967,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.520240183443
1807,28107,23.0,4.8,19.145838,72.912658,Cloudy,Low,2,Buffet,electric_scooter,1.0,No,,23,20002.520240183443
1808,418,29.0,4.8,19.190083,72.977385,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,23,20002.520240183443
1809,44919,22.0,4.7,22.86004,76.012847,Cloudy,Medium,1,Snack,scooter,1.0,No,Metropolitian,28,20002.520240183443
1810,16463,32.0,4.7,18.702718,73.883572,Windy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,44,20002.520240183443
1811,31583,22.0,4.6,19.1793,72.895451,Stormy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,21,20002.520240183443
1812,25021,27.0,4.9,17.493216,78.562111,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,19,20002.520240183443
1813,45437,35.0,4.2,12.446967,76.733067,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,42,20002.520240183443
1814,28545,35.0,4.9,12.384022,76.668203,Fog,Medium,2,Buffet,scooter,0.0,No,Urban,18,20002.520240183443
1815,36946,20.0,4.7,25.501517,81.882616,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,19,20002.520240183443
1816,1260,27.0,4.6,23.252537,77.449845,Stormy,Low,1,Snack,scooter,0.0,No,Metropolitian,18,20002.52024018235
1817,22235,27.0,4.6,23.367804,85.335146,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Urban,17,20002.52024018235
1818,2564,,,23.469407,85.435055,Windy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,26,20002.52024018235
1819,8868,26.0,4.6,21.213493,72.841953,Stormy,High,2,Snack,motorcycle,1.0,No,Metropolitian,18,20002.52024018235
1820,14812,,,23.391292,85.347872,,,3,Snack,scooter,1.0,No,Metropolitian,21,20002.52024018235
1821,21365,38.0,4.9,26.99842,75.910689,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,38,20002.52024018235
1822,39571,34.0,4.4,13.115479,80.30311,Cloudy,Low,0,Meal,motorcycle,2.0,No,Metropolitian,40,20002.52024018235
1823,1383,26.0,4.0,22.34279,73.200283,Fog,Jam,1,Buffet,motorcycle,,No,Metropolitian,33,20002.52024018235
1824,26136,37.0,4.9,9.987144,76.326783,Sandstorms,Jam,2,Buffet,electric_scooter,1.0,No,Urban,30,20002.52024018235
1825,26961,33.0,4.8,22.38279,73.240283,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,44,20002.52024018235
1826,21532,35.0,4.2,18.716215,73.831081,Cloudy,Medium,2,Drinks,motorcycle,2.0,Yes,Urban,41,20002.520240172646
1827,23085,39.0,4.2,17.500851,78.429347,Fog,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,38,20002.520240172646
1828,9296,35.0,4.1,11.133009,77.10544,Cloudy,Jam,1,Snack,scooter,2.0,No,Metropolitian,49,20002.520240172646
1829,42702,25.0,4.8,30.975915,75.878259,Sunny,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,15,20002.520240172646
1830,18502,35.0,4.9,23.451292,85.407872,Fog,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,47,20002.520240172646
1831,2518,32.0,4.5,17.460851,78.389347,Windy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,27,20002.520240172646
1832,32763,26.0,4.2,12.407954,76.775169,Fog,Medium,2,Buffet,motorcycle,1.0,No,Urban,31,20002.520240172646
1833,32690,25.0,4.8,12.964179,77.645797,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,37,20002.520240172646
1834,10986,22.0,4.1,22.80806,75.9534,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29,20002.520240172646
1835,43469,31.0,5.0,17.48971,78.398855,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,17,20002.520240172646
1836,18973,28.0,4.8,12.314747,76.655861,Fog,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,22,20002.520240172646
1837,11015,37.0,4.6,18.593934,73.945367,Sunny,Jam,1,Meal,scooter,1.0,No,Metropolitian,16,20002.520240170164
1838,41402,31.0,4.1,12.403978,76.707961,Stormy,Medium,0,Drinks,motorcycle,1.0,Yes,Metropolitian,46,20002.520240170164
1839,41407,35.0,4.6,23.377804,85.345146,Stormy,Low,2,Meal,scooter,1.0,No,Metropolitian,24,20002.520240170164
1840,8618,38.0,5.0,17.444114,78.367554,Sunny,Low,1,Snack,motorcycle,1.0,No,Urban,12,20002.520240170164
1841,42268,36.0,5.0,23.444989,85.405486,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,43,20002.520240170164
1842,7183,28.0,4.9,12.949496,77.635999,Fog,Low,2,Buffet,motorcycle,1.0,No,Urban,10,20002.520240170164
1843,41571,26.0,4.6,23.464878,85.425739,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,32,20002.520240170164
1844,32831,31.0,4.7,18.602718,73.783572,Windy,High,0,Drinks,motorcycle,0.0,No,Metropolitian,44,20002.520240170164
1845,18507,33.0,4.7,22.791857,75.906699,Sunny,High,1,Buffet,motorcycle,1.0,No,Metropolitian,18,20002.520240170164
1846,39962,20.0,4.5,30.97722,75.894893,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,25,20002.520240170164
1847,1991,39.0,4.7,26.942908,75.832934,Fog,High,1,Snack,motorcycle,0.0,No,Metropolitian,39,20002.520240170164
1848,45128,30.0,4.5,30.358174,78.079117,Sunny,Medium,2,Buffet,scooter,1.0,No,Metropolitian,21,20002.52024016585
1849,39540,39.0,4.8,0.04,0.04,Windy,High,2,Meal,electric_scooter,1.0,No,Metropolitian,27,20002.52024016585
1850,9781,21.0,5.0,26.876156,75.8323,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,11,20002.52024016585
1851,41682,38.0,4.9,22.368096,73.227753,Cloudy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,16,20002.52024016585
1852,942,21.0,4.6,0.08,0.08,Stormy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,29,20002.52024016585
1853,4212,38.0,4.8,30.390722,78.110221,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,28,20002.52024016585
1854,13297,20.0,4.9,19.264567,72.858923,Sunny,High,2,Meal,scooter,1.0,No,Metropolitian,19,20002.52024016585
1855,21092,39.0,4.8,13.151809,80.279104,Sandstorms,Low,1,Drinks,scooter,1.0,No,Metropolitian,22,20002.52024016585
1856,10071,30.0,4.7,22.881857,75.996699,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Urban,17,20002.52024016585
1857,39470,31.0,4.9,0.03,0.03,Fog,Medium,2,Snack,electric_scooter,0.0,No,Urban,17,20002.52024016585
1858,28679,25.0,4.6,22.837021,75.994167,Fog,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,37,20002.52024016585
1859,34384,37.0,4.9,12.359524,76.70262,Stormy,Jam,1,Snack,scooter,0.0,No,Metropolitian,34,20002.52024016585
1860,8824,36.0,4.9,21.23106,72.849292,Sandstorms,Jam,1,Snack,scooter,0.0,No,Metropolitian,29,20002.52024016378
1861,5133,32.0,4.7,21.180096,72.799122,Windy,High,1,Snack,motorcycle,1.0,No,Metropolitian,26,20002.52024016378
1862,8139,39.0,3.6,12.404022,76.688203,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,39,20002.52024016378
1863,19434,21.0,4.8,19.064049,72.895203,Stormy,Jam,0,Snack,motorcycle,0.0,No,Urban,39,20002.52024016378
1864,45571,34.0,4.9,12.317954,76.685169,Sandstorms,Low,1,Snack,scooter,1.0,No,,26,20002.52024016378
1865,43844,26.0,4.8,0.06,0.06,Sandstorms,Jam,1,Buffet,motorcycle,0.0,No,Urban,15,20002.52024016378
1866,24745,22.0,4.6,12.357928,76.637889,Fog,Low,1,Snack,scooter,1.0,No,Urban,13,20002.52024016378
1867,21641,28.0,4.7,10.090706,76.439516,Stormy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,22,20002.52024016378
1868,26764,20.0,4.5,23.48925,85.480464,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Urban,25,20002.52024016378
1869,8421,32.0,4.7,17.525894,78.445467,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,29,20002.52024016378
1870,22657,28.0,4.8,26.49,80.37,Sunny,Low,2,Buffet,scooter,0.0,No,Urban,20,20002.52024016378
1871,26800,,,27.023987,75.862891,Fog,Medium,1,Drinks,scooter,0.0,No,Metropolitian,34,20002.52024016378
1872,3842,39.0,4.3,13.117018,80.344791,Sandstorms,Medium,0,Drinks,motorcycle,3.0,No,Metropolitian,47,20002.52024016378
1873,10286,,,22.781226,75.907522,,,3,Meal,bicycle,1.0,No,Metropolitian,24,20002.52024016378
1874,4372,31.0,4.7,0.01,0.01,Sandstorms,Low,1,Drinks,scooter,1.0,No,Metropolitian,25,20002.52024016378
1875,40848,31.0,5.0,27.29185,78.170165,Fog,Low,2,Meal,electric_scooter,,No,Urban,28,20002.52024016378
1876,25211,26.0,4.8,19.063517,72.88765,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,26,20002.520240163594
1877,37654,21.0,4.8,12.924264,77.6884,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,18,20002.520240163594
1878,11306,22.0,4.7,22.592996,88.39231,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.520240163594
1879,34752,22.0,4.8,23.431489,85.404253,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,29,20002.520240163594
1880,35127,28.0,4.0,22.891226,76.017522,Cloudy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,44,20002.520240163594
1881,21541,21.0,2.7,23.314631,77.481663,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,41,20002.520240163594
1882,35807,32.0,4.8,22.317898,73.177788,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,21,20002.520240163594
1883,626,25.0,4.5,22.657821,88.480581,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,20002.520240163594
1884,41228,37.0,4.8,21.23106,72.849292,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,16,20002.520240163594
1885,28319,28.0,4.7,19.175838,72.942658,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,20,20002.520240162597
1886,45093,36.0,4.8,22.785049,75.932471,Fog,High,2,Snack,scooter,1.0,No,Metropolitian,26,20002.520240162597
1887,30880,22.0,4.7,22.780072,75.912574,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,21,20002.520240162597
1888,35107,25.0,4.9,27.243303,78.137044,Fog,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,41,20002.520240162597
1889,32725,28.0,4.6,0.02,0.02,Stormy,Low,2,Drinks,scooter,0.0,No,,17,20002.520240162597
1890,25151,28.0,4.7,18.54408,73.90852,Sunny,Low,2,Snack,scooter,1.0,No,Metropolitian,23,20002.520240162597
1891,30642,23.0,5.0,26.61775,80.491569,Windy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,16,20002.520240162597
1892,3100,29.0,4.9,30.949584,75.859346,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20,20002.520240162597
1893,33991,24.0,4.7,19.955908,75.438888,Fog,Jam,0,Meal,motorcycle,1.0,No,Urban,42,20002.520240162597
1894,5182,21.0,4.6,11.052298,77.028349,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,25,20002.520240162597
1895,1959,20.0,4.3,19.155838,72.922658,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,34,20002.520240162597
1896,31122,33.0,4.6,26.963483,75.853139,Stormy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,47,20002.520240161764
1897,35589,26.0,4.7,11.115083,77.105393,Sandstorms,Low,1,Meal,scooter,0.0,No,Metropolitian,13,20002.520240161764
1898,15612,,,0.08,0.08,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,51,20002.520240161764
1899,22946,25.0,4.8,22.891226,76.017522,Cloudy,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,43,20002.520240161764
1900,44337,32.0,5.0,13.085479,80.27311,Sunny,Medium,0,Snack,motorcycle,0.0,No,Urban,26,20002.520240161764
1901,29682,29.0,4.5,13.09978,80.278812,Stormy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,28,20002.520240161764
1902,21696,39.0,4.6,19.905522,75.397127,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Urban,21,20002.520240161764
1903,31462,,,13.052161,77.676014,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,38,20002.520240161764
1904,37769,39.0,4.3,19.247222,73.012281,Windy,High,1,Snack,motorcycle,1.0,No,Metropolitian,31,20002.520240161764
1905,952,37.0,4.9,22.780072,75.912574,Cloudy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,19,20002.520240161764
1906,24002,32.0,4.7,22.575082,88.42783,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,28,20002.520240161764
1907,24195,20.0,4.6,18.672718,73.853572,Fog,Medium,0,Buffet,motorcycle,1.0,Yes,Metropolitian,44,20002.520240161764
1908,41008,32.0,4.8,21.303493,72.931953,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,26,20002.520240161764
1909,29718,24.0,4.9,19.135831,72.913984,Cloudy,Medium,0,Meal,motorcycle,2.0,No,Metropolitian,41,20002.520240160517
1910,13462,27.0,4.7,23.379033,85.345347,Windy,High,2,Snack,scooter,1.0,No,Metropolitian,14,20002.520240160517
1911,37756,36.0,4.9,23.383017,85.3672,Sunny,Medium,1,Meal,scooter,1.0,No,Metropolitian,24,20002.520240160517
1912,31732,32.0,5.0,12.417928,76.697889,Cloudy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,29,20002.520240160517
1913,13826,33.0,4.7,13.108453,77.773685,Stormy,Jam,2,Drinks,electric_scooter,1.0,No,,27,20002.520240160517
1914,14009,24.0,4.0,13.196438,80.330672,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,31,20002.520240160517
1915,5476,29.0,4.5,26.96519,75.870753,Windy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,29,20002.520240160517
1916,13256,39.0,4.8,26.963483,75.853139,Windy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,30,20002.520240160517
1917,31975,24.0,4.6,21.170437,72.784209,Windy,High,2,Meal,scooter,1.0,No,Urban,15,20002.520240160517
1918,39049,21.0,4.6,30.402735,78.124222,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,20,20002.520240160517
1919,34,37.0,4.7,21.239569,72.862697,Sandstorms,Jam,0,Snack,motorcycle,3.0,No,Metropolitian,52,20002.520240160517
1920,24955,31.0,4.1,17.561668,78.538321,Cloudy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,35,20002.520240160517
1921,13061,22.0,4.9,11.094839,77.077003,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,27,20002.520240160517
1922,26851,38.0,4.3,12.362058,76.61665,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,25,20002.520240158516
1923,31511,25.0,4.8,21.180522,72.791477,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,16,20002.520240158516
1924,17075,32.0,4.4,22.578731,88.404878,Sandstorms,Medium,2,Meal,electric_scooter,1.0,No,Urban,33,20002.520240158516
1925,6235,20.0,5.0,11.072298,77.048349,Stormy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,14,20002.520240158516
1926,23961,23.0,4.0,22.825049,75.972471,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,33,20002.520240158516
1927,4169,32.0,5.0,26.952328,75.844257,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,28,20002.520240158516
1928,14238,26.0,4.7,23.487804,85.455146,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,17,20002.520240158516
1929,43551,25.0,5.0,21.170522,72.781477,Windy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,16,20002.520240158516
1930,30047,21.0,4.6,30.935915,75.838259,Sandstorms,Jam,2,Buffet,motorcycle,,No,Metropolitian,27,20002.520240158516
1931,45291,22.0,2.9,26.992908,75.882934,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,33,20002.52024015647
1932,40157,22.0,4.8,0.07,0.07,Sunny,Medium,0,Buffet,motorcycle,1.0,No,,17,20002.52024015647
1933,24106,20.0,4.8,11.050762,77.031876,Sunny,Jam,2,Meal,scooter,1.0,No,Urban,14,20002.52024015647
1934,10111,34.0,4.2,26.929596,75.880512,Stormy,Jam,0,Snack,motorcycle,1.0,Yes,Metropolitian,51,20002.52024015647
1935,3023,30.0,4.6,26.879596,75.830512,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,26,20002.52024015647
1936,30451,32.0,4.5,26.846536,75.917333,Cloudy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,42,20002.52024015647
1937,40249,37.0,4.8,23.242357,77.439989,Windy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,23,20002.52024015647
1938,11100,31.0,4.9,13.030324,77.705748,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,36,20002.52024015647
1939,18884,27.0,4.8,21.255047,72.87859,Sunny,Medium,2,Meal,scooter,1.0,No,Urban,15,20002.52024015647
1940,41317,29.0,4.6,21.195047,72.81859,Sandstorms,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,18,20002.52024015647
1941,26885,26.0,4.5,27.032312,75.946896,Sandstorms,Medium,2,Snack,motorcycle,1.0,No,Urban,21,20002.52024015647
1942,3735,35.0,4.4,13.09978,80.278812,Windy,Jam,1,Meal,scooter,2.0,No,Metropolitian,39,20002.52024015647
1943,42276,38.0,3.4,22.837021,75.994167,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,34,20002.52024015522
1944,12515,35.0,4.0,27.247772,78.13725,Fog,Jam,1,Snack,scooter,2.0,No,Metropolitian,47,20002.52024015522
1945,7109,28.0,3.3,19.007584,72.912585,Sunny,Low,2,Buffet,electric_scooter,2.0,No,Metropolitian,43,20002.52024015522
1946,23357,25.0,4.7,12.979934,77.729386,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,18,20002.52024015522
1947,378,35.0,4.7,22.762634,75.926959,Cloudy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,17,20002.52024015522
1948,14505,36.0,4.8,30.909992,75.841338,Stormy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,27,20002.52024015522
1949,34367,22.0,4.4,13.059934,77.809386,Fog,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,40,20002.52024015522
1950,32198,34.0,4.6,13.000221,77.675396,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,34,20002.52024015522
1951,1793,30.0,4.9,0.01,0.01,Stormy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,27,20002.52024015522
1952,12737,21.0,4.8,0.08,0.08,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,29,20002.52024015522
1953,2165,28.0,4.8,18.636258,73.994337,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,19,20002.52024015522
1954,40849,27.0,4.6,18.589299,73.947902,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Urban,10,20002.52024015522
1955,14782,28.0,4.0,18.616947,73.970626,Windy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,38,20002.520240145073
1956,33580,23.0,5.0,18.556562,73.916485,Fog,High,0,Snack,motorcycle,1.0,No,Urban,24,20002.520240145073
1957,12831,37.0,4.2,17.511477,78.48035,Fog,Medium,2,Snack,motorcycle,1.0,Yes,Metropolitian,43,20002.520240145073
1958,27507,38.0,4.8,12.954179,77.635797,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,20002.520240145073
1959,35883,28.0,5.0,23.363783,85.336967,Sunny,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,17,20002.520240145073
1960,34633,25.0,4.0,19.1693,72.885451,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,33,20002.520240145073
1961,22711,22.0,4.9,17.541668,78.518321,Sandstorms,Jam,0,Meal,motorcycle,2.0,No,Urban,36,20002.520240145073
1962,19594,29.0,4.8,12.955662,77.63413,Cloudy,Low,1,Snack,scooter,0.0,No,Urban,19,20002.520240145073
1963,1761,21.0,4.3,11.071753,77.056241,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,33,20002.520240145073
1964,6426,20.0,4.8,0.03,0.03,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,20002.520240145073
1965,36989,32.0,4.8,22.781857,75.896699,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,23,20002.520240145073
1966,17244,27.0,4.5,23.401058,85.375731,Fog,Medium,2,Meal,scooter,0.0,No,Metropolitian,15,20002.520240145073
1967,4060,32.0,4.8,21.189569,72.812697,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,28,20002.520240145073
1968,29380,,,18.62408,73.98852,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,22,20002.520240145073
1969,21956,36.0,4.8,22.800072,75.932574,Sunny,High,0,Drinks,motorcycle,0.0,No,Metropolitian,21,20002.520240145073
1970,31192,,,21.220437,72.834209,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,34,20002.520240143815
1971,31282,27.0,4.6,26.901191,75.812083,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,18,20002.520240143815
1972,41100,32.0,4.8,11.052169,77.029594,Sunny,Jam,2,Buffet,electric_scooter,0.0,No,Urban,19,20002.520240143815
1973,41084,,,15.564419,73.775736,Stormy,Low,0,Snack,motorcycle,1.0,No,Urban,29,20002.520240143815
1974,14806,37.0,4.5,19.960256,75.403503,Windy,Jam,1,Buffet,scooter,0.0,No,Urban,25,20002.520240143815
1975,44318,36.0,4.7,23.414422,85.3929,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,29,20002.520240143815
1976,43664,28.0,4.6,21.245047,72.86859,Sunny,Medium,2,Snack,scooter,0.0,No,Metropolitian,10,20002.520240143815
1977,19813,26.0,5.0,21.235047,72.85859,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,31,20002.520240143815
1978,23157,,,17.520827,78.473391,Cloudy,Medium,1,Drinks,motorcycle,1.0,No,Urban,34,20002.520240143815
1979,24850,36.0,4.3,10.067014,76.348053,Stormy,High,2,Meal,scooter,1.0,No,Metropolitian,34,20002.520240143815
1980,16822,20.0,5.0,25.529872,81.916167,Fog,Medium,2,Drinks,scooter,1.0,No,Urban,29,20002.52024014318
1981,20379,20.0,4.6,11.02185,77.031082,Fog,Low,2,Drinks,electric_scooter,0.0,No,Urban,15,20002.52024014318
